日期,身份別,多方交易口數,多方交易契約金額(百萬元),空方交易口數,空方交易契約金額(百萬元),多空交易口數淨額,多空交易契約金額淨額(百萬元),多方未平倉口數,多方未平倉契約金額(百萬元),空方未平倉口數,空方未平倉契約金額(百萬元),多空未平倉口數淨額,多空未平倉契約金額淨額(百萬元)
"2015/11/24",自營商,463065,51210,453970,56722,9095,-5512,258292,18720,284888,25573,-26596,-6853
"2015/11/24",投信,585,475,739,875,-154,-400,7087,5147,12472,18529,-5385,-13382
"2015/11/24",外資及陸資,174219,84931,170220,83596,3999,1335,235142,63950,200303,32543,34839,31407
"2015/11/25",自營商,478135,45404,489755,44865,-11620,539,203550,16479,230167,22822,-26617,-6343
"2015/11/25",投信,373,235,527,552,-154,-317,6810,4982,12527,18651,-5717,-13670
"2015/11/25",外資及陸資,140235,77480,144605,75417,-4370,2063,233129,63813,200070,30210,33059,33603
"2015/11/26",自營商,317875,41530,316093,40492,1782,1038,234387,18842,259247,24194,-24860,-5352
"2015/11/26",投信,1104,1074,461,445,643,629,6879,4989,11962,18228,-5083,-13239
"2015/11/26",外資及陸資,137709,81362,133555,73265,4154,8097,243225,67652,206761,25476,36464,42176
"2015/11/27",自營商,306959,37645,328608,41198,-21649,-3553,251885,17003,298632,25816,-46747,-8813
"2015/11/27",投信,731,931,784,913,-53,18,7177,5368,12328,18439,-5151,-13071
"2015/11/27",外資及陸資,119359,72281,136301,80366,-16942,-8085,241903,63125,222198,30541,19705,32584
"2015/11/30",自營商,485995,61008,512785,56751,-26790,4257,276279,23940,349938,28589,-73659,-4648
"2015/11/30",投信,702,650,857,1105,-155,-455,7258,5231,12477,18610,-5219,-13379
"2015/11/30",外資及陸資,221019,96555,214977,105373,6042,-8818,253909,61031,227493,36747,26416,24284
"2015/12/1",自營商,449969,52941,428879,52959,21090,-18,305798,24274,358500,29116,-52702,-4842
"2015/12/1",投信,1063,1297,625,769,438,528,7332,5265,12197,18374,-4865,-13109
"2015/12/1",外資及陸資,168163,98022,159513,83219,8650,14803,258804,69468,224859,29753,33945,39714
"2015/12/2",自營商,474547,49953,478376,49655,-3829,298,232747,22540,288079,27313,-55332,-4773
"2015/12/2",投信,674,706,599,621,75,85,7157,5227,12178,18231,-5021,-13004
"2015/12/2",外資及陸資,162716,82104,163765,83780,-1049,-1676,259183,69382,218684,31430,40499,37952
"2015/12/3",自營商,330676,44871,332865,44174,-2189,697,267977,23669,325261,27756,-57284,-4087
"2015/12/3",投信,855,943,731,802,124,141,7360,5326,12272,18218,-4912,-12891
"2015/12/3",外資及陸資,136587,80335,138354,78784,-1767,1551,265245,72685,226368,33124,38877,39561
"2015/12/4",自營商,321914,43263,344914,43737,-23000,-474,274595,23544,354756,28042,-80161,-4498
"2015/12/4",投信,645,699,808,954,-163,-255,7394,5186,12493,18219,-5099,-13033
"2015/12/4",外資及陸資,138614,81308,153391,86992,-14777,-5684,266546,69169,241290,34438,25256,34731
"2015/12/7",自營商,380784,50235,354567,50990,26217,-755,287977,23430,342202,28688,-54225,-5259
"2015/12/7",投信,934,1228,638,770,296,458,7601,5331,12380,18030,-4779,-12699
"2015/12/7",外資及陸資,152277,87946,152716,87855,-439,91,273197,71090,247768,36002,25429,35088
"2015/12/8",自營商,419197,55623,444356,56949,-25159,-1326,292244,24122,371647,30586,-79403,-6464
"2015/12/8",投信,717,820,1212,1509,-495,-689,7732,5238,12994,18417,-5262,-13179
"2015/12/8",外資及陸資,130158,74040,153019,88620,-22861,-14580,273789,65067,270033,45076,3756,19990
"2015/12/9",自營商,570254,58867,593220,59242,-22966,-375,247232,23594,333200,30054,-85968,-6460
"2015/12/9",投信,798,848,1137,1348,-339,-500,7607,5099,13218,18591,-5611,-13492
"2015/12/9",外資及陸資,161508,86003,164949,89996,-3441,-3993,267324,61508,268660,45123,-1336,16385
"2015/12/10",自營商,425282,55912,445731,53200,-20449,2712,265497,25244,372426,29048,-106929,-3804
"2015/12/10",投信,2585,3879,2199,3361,386,518,8026,5618,13206,18543,-5180,-12925
"2015/12/10",外資及陸資,171144,99061,172296,98822,-1152,239,276604,66514,278171,49174,-1567,17340
"2015/12/11",自營商,383119,49949,382417,52361,702,-2412,273675,26040,380412,32156,-106737,-6116
"2015/12/11",投信,3675,4374,3940,4836,-265,-462,7914,5323,13422,18515,-5508,-13192
"2015/12/11",外資及陸資,174234,100467,176800,94156,-2566,6311,289409,72896,293641,49864,-4232,23033
"2015/12/14",自營商,397154,52955,396722,56186,432,-3231,293799,23655,400008,33044,-106209,-9389
"2015/12/14",投信,6293,7923,6156,7585,137,338,7934,5277,13344,18097,-5410,-12820
"2015/12/14",外資及陸資,192555,113389,180004,105061,12551,8328,297365,74750,288933,41935,8432,32815
"2015/12/15",自營商,336413,49919,336356,48393,57,1526,301757,24785,408056,32497,-106299,-7711
"2015/12/15",投信,9524,9516,9158,8782,366,734,8021,5426,13095,17516,-5074,-12091
"2015/12/15",外資及陸資,174501,115944,174759,119888,-258,-3944,303465,81598,295574,53009,7891,28589
"2015/12/16",自營商,503599,67189,482594,65558,21005,1631,126091,15640,150092,20990,-24001,-5350
"2015/12/16",投信,1810,1913,1340,1278,470,635,7782,5517,12681,17336,-4899,-11819
"2015/12/16",外資及陸資,161193,81591,153854,79363,7339,2228,152979,60967,116175,28495,36804,32472
"2015/12/17",自營商,265083,39111,271270,36741,-6187,2370,162830,18751,192909,21798,-30079,-3048
"2015/12/17",投信,1365,1668,844,724,521,944,8443,6332,12821,17362,-4378,-11030
"2015/12/17",外資及陸資,138804,78636,135674,77757,3130,879,160396,61039,120745,26925,39651,34114
"2015/12/18",自營商,292313,35456,306535,36568,-14222,-1112,187883,19682,232269,23878,-44386,-4196
"2015/12/18",投信,497,557,584,464,-87,93,8462,6411,13005,17275,-4543,-10864
"2015/12/18",外資及陸資,142698,82747,139972,86561,2726,-3814,173377,58834,130880,28393,42497,30441
"2015/12/21",自營商,336802,40764,337289,38872,-487,1892,208527,21028,253428,23458,-44901,-2430
"2015/12/21",投信,524,408,498,590,26,-182,8602,6412,13002,17516,-4400,-11104
"2015/12/21",外資及陸資,133850,76724,132892,75010,958,1714,178922,62814,135384,29284,43538,33530
"2015/12/22",自營商,289603,31436,291429,30799,-1826,637,229271,22907,276067,24585,-46796,-1678
"2015/12/22",投信,553,586,380,439,173,147,8583,6400,12936,17350,-4353,-10950
"2015/12/22",外資及陸資,112500,64998,115345,67028,-2845,-2030,179970,61129,138681,29641,41289,31488
"2015/12/23",自營商,452356,41186,417611,43847,34745,-2661,178821,20760,207828,25124,-29007,-4364
"2015/12/23",投信,630,733,465,464,165,269,8377,6389,12651,17091,-4274,-10702
"2015/12/23",外資及陸資,132244,72287,127484,66146,4760,6141,184892,65028,132029,27460,52863,37569
"2015/12/24",自營商,271281,29400,265755,31955,5526,-2555,209616,20419,233130,27400,-23514,-6982
"2015/12/24",投信,489,548,505,575,-16,-27,8448,6415,12729,17182,-4281,-10767
"2015/12/24",外資及陸資,109832,59570,106948,55478,2884,4092,193571,67032,138182,26044,55389,40988
"2015/12/25",自營商,174078,17002,172583,16129,1495,873,222736,21107,244706,27276,-21970,-6169
"2015/12/25",投信,381,413,164,140,217,273,8556,6475,12593,17045,-4037,-10570
"2015/12/25",外資及陸資,60419,33753,56632,29761,3787,3992,196881,68873,137807,23570,59074,45303
"2015/12/28",自營商,176977,16081,180868,18771,-3891,-2690,230643,19835,256605,28631,-25962,-8796
"2015/12/28",投信,241,332,289,257,-48,75,8584,6519,12693,17003,-4109,-10483
"2015/12/28",外資及陸資,71114,40486,74636,42088,-3522,-1602,196814,66981,141037,23379,55777,43602
"2015/12/29",自營商,279188,31910,293383,31562,-14195,348,238753,21667,278849,30021,-40096,-8354
"2015/12/29",投信,377,462,641,804,-264,-342,8544,6392,12824,17131,-4280,-10738
"2015/12/29",外資及陸資,102909,56363,110615,66492,-7706,-10129,195587,61441,147022,28437,48565,33004
"2015/12/30",自營商,353522,31585,351143,31966,2379,-381,197469,20831,238883,29478,-41414,-8647
"2015/12/30",投信,485,478,757,814,-272,-336,8296,6265,12860,17302,-4564,-11036
"2015/12/30",外資及陸資,112695,59312,117691,63945,-4996,-4633,195686,58402,148137,31391,47549,27012
"2015/12/31",自營商,239623,26783,220511,28836,19112,-2053,238476,19575,260881,30347,-22405,-10772
"2015/12/31",投信,560,586,693,878,-133,-292,8120,5859,12754,17212,-4634,-11353
"2015/12/31",外資及陸資,91365,52362,88444,44711,2921,7651,206567,63361,156478,28636,50089,34725
"2016/1/4",自營商,590081,64448,599640,62950,-9559,1498,256038,23807,288033,32579,-31995,-8772
"2016/1/4",投信,1203,1618,1617,2289,-414,-671,8183,5745,13266,17503,-5083,-11758
"2016/1/4",外資及陸資,201084,117051,217582,121291,-16498,-4240,209657,66716,175376,37031,34281,29685
"2016/1/5",自營商,435927,47372,439597,51804,-3670,-4432,286583,22472,322266,35633,-35683,-13160
"2016/1/5",投信,1231,1744,1806,2497,-575,-753,7958,5308,13559,17741,-5601,-12433
"2016/1/5",外資及陸資,181919,111811,180901,103617,1018,8194,212347,68020,176812,30235,35535,37785
"2016/1/6",自營商,696231,72366,705522,70196,-9291,2170,248206,22760,281986,33381,-33780,-10621
"2016/1/6",投信,1428,1868,2125,2660,-697,-792,7525,5028,13799,18172,-6274,-13143
"2016/1/6",外資及陸資,239348,118544,242793,122873,-3445,-4329,216022,66713,173622,33647,42400,33065
"2016/1/7",自營商,615568,75720,617359,74875,-1791,845,283917,23995,319404,33386,-35487,-9390
"2016/1/7",投信,1504,1672,1393,1499,111,173,7888,5421,14015,18134,-6127,-12713
"2016/1/7",外資及陸資,285547,144684,299799,148201,-14252,-3517,223989,64650,195804,36048,28185,28602
"2016/1/8",自營商,473529,55890,471605,54181,1924,1709,308073,25939,342216,33606,-34143,-7667
"2016/1/8",投信,1363,1771,561,543,802,1228,8032,5774,13435,17342,-5403,-11569
"2016/1/8",外資及陸資,218170,114486,219355,116104,-1185,-1618,248267,65603,221799,38935,26468,26668
"2016/1/11",自營商,555843,62209,555458,63703,385,-1494,322461,25306,356196,34279,-33735,-8974
"2016/1/11",投信,602,672,444,500,158,172,8103,5750,13381,16969,-5278,-11219
"2016/1/11",外資及陸資,229999,109121,225046,104166,4953,4955,240376,69813,209910,39512,30466,30300
"2016/1/12",自營商,483324,53287,464971,55639,18353,-2352,365012,25754,380545,37116,-15533,-11362
"2016/1/12",投信,880,1043,1141,1075,-261,-32,7995,5603,13582,16802,-5587,-11199
"2016/1/12",外資及陸資,186749,99417,175291,97189,11458,2228,257112,73129,215274,40757,41838,32371
"2016/1/13",自營商,611196,64404,591657,62596,19539,1808,327235,26900,325960,36581,1275,-9681
"2016/1/13",投信,998,1210,878,735,120,475,7974,5747,13431,16623,-5457,-10876
"2016/1/13",外資及陸資,231172,105595,223945,101159,7227,4436,267845,76465,209871,39306,57974,37159
"2016/1/14",自營商,485900,54605,492975,59498,-7075,-4893,390987,25927,398098,40619,-7111,-14691
"2016/1/14",投信,1746,2333,2006,2890,-260,-557,8061,5666,13790,16968,-5729,-11302
"2016/1/14",外資及陸資,219819,99358,209222,98515,10597,843,286121,79072,218406,41801,67715,37271
"2016/1/15",自營商,515137,62326,517936,57577,-2799,4749,402172,27967,412203,37956,-10031,-9989
"2016/1/15",投信,4756,4981,4628,4805,128,176,8107,5709,13816,16769,-5709,-11060
"2016/1/15",外資及陸資,270970,115486,267625,116811,3345,-1325,304987,78996,233691,42986,71296,36010
"2016/1/18",自營商,710835,93366,728484,88646,-17649,4720,395782,30414,424865,35699,-29083,-5285
"2016/1/18",投信,6326,6571,5936,6090,390,481,8282,5896,13607,16691,-5325,-10795
"2016/1/18",外資及陸資,328001,178880,330935,176095,-2934,2785,308931,86955,241093,46619,67838,40336
"2016/1/19",自營商,410600,65453,433793,59833,-23193,5620,391573,34713,444439,34632,-52866,81
"2016/1/19",投信,6685,6327,6374,5701,311,626,8599,6312,13734,16549,-5135,-10237
"2016/1/19",外資及陸資,222352,130158,244771,143382,-22419,-13224,305770,85300,260402,58299,45368,27001
"2016/1/20",自營商,672312,97291,666500,100438,5812,-3147,178867,17176,173438,22338,5429,-5162
"2016/1/20",投信,2316,1620,2533,1847,-217,-227,8503,6227,13762,16321,-5259,-10094
"2016/1/20",外資及陸資,213024,128523,218984,130065,-5960,-1542,177606,61635,150641,37876,26965,23759
"2016/1/21",自營商,391259,50918,372293,51294,18966,-376,247886,18419,223695,23993,24191,-5574
"2016/1/21",投信,845,915,933,1050,-88,-135,8519,6169,13815,16430,-5296,-10261
"2016/1/21",外資及陸資,227510,122770,227297,113762,213,9008,194163,67440,166873,33311,27290,34129
"2016/1/22",自營商,348824,43306,364941,42059,-16117,1247,271594,20176,263420,24719,8174,-4542
"2016/1/22",投信,931,1008,626,670,305,338,8581,6260,13521,16366,-4940,-10106
"2016/1/22",外資及陸資,199876,104519,199439,102121,437,2398,206316,72407,179048,35327,27268,37080
"2016/1/25",自營商,358253,43347,345027,41703,13226,1644,296323,21501,274540,24469,21783,-2967
"2016/1/25",投信,1043,1349,623,659,420,690,8504,6223,13060,15751,-4556,-9528
"2016/1/25",外資及陸資,199752,86891,191287,86746,8465,145,225426,74298,189777,36582,35649,37715
"2016/1/26",自營商,290960,38719,317522,37394,-26562,1325,292707,23096,297571,24743,-4864,-1648
"2016/1/26",投信,589,674,876,1074,-287,-400,8614,6258,13427,16130,-4813,-9872
"2016/1/26",外資及陸資,158891,83068,164842,83783,-5951,-715,227087,71893,197398,35112,29689,36782
"2016/1/27",自營商,376693,36452,350536,39212,26157,-2760,243160,22372,220193,26821,22967,-4449
"2016/1/27",投信,753,761,562,635,191,126,8568,6239,13245,16066,-4677,-9827
"2016/1/27",外資及陸資,158026,88163,159194,83254,-1168,4909,219006,76871,184751,34828,34255,42042
"2016/1/28",自營商,296715,42316,324587,41006,-27872,1310,256001,22758,261078,25860,-5077,-3102
"2016/1/28",投信,824,896,542,599,282,297,8604,6252,13092,15812,-4488,-9559
"2016/1/28",外資及陸資,168403,93830,169476,87596,-1073,6234,228299,82142,194702,33560,33597,48581
"2016/1/29",自營商,531355,73882,521187,73425,10168,457,289580,24304,285006,26760,4574,-2456
"2016/1/29",投信,1336,1608,716,942,620,666,8957,6736,12906,15866,-3949,-9130
"2016/1/29",外資及陸資,282364,147987,279590,146653,2774,1334,247463,87996,211355,36626,36108,51371
"2016/1/30",自營商,288868,29239,273286,32920,15582,-3681,325658,25061,305517,31238,20141,-6177
"2016/1/30",投信,1851,2867,1475,2231,376,636,8744,6785,12497,15404,-3753,-8619
"2016/1/30",外資及陸資,42716,9987,41261,11510,1455,-1523,248486,88389,211033,37793,37453,50596
"2016/2/1",自營商,360038,51894,375276,47145,-15238,4749,342510,27225,337579,28612,4931,-1387
"2016/2/1",投信,1821,2587,1947,2655,-126,-68,8659,6672,12526,15327,-3867,-8655
"2016/2/1",外資及陸資,175707,92602,192212,103955,-16505,-11353,239243,79216,218259,40246,20984,38970
"2016/2/2",自營商,308872,38331,296250,39483,12622,-1152,360910,26223,343789,28855,17121,-2632
"2016/2/2",投信,985,1341,3320,1434,-2335,-93,8599,6548,14771,15266,-6172,-8718
"2016/2/2",外資及陸資,150465,84552,155474,84165,-5009,387,241701,78146,225472,38818,16229,39327
"2016/2/3",自營商,481788,49701,484455,50173,-2667,-472,266222,21922,272194,24963,-5972,-3040
"2016/2/3",投信,1465,2208,3535,3092,-2070,-884,8150,5987,16454,15512,-8304,-9526
"2016/2/3",外資及陸資,206799,105031,217221,104128,-10422,903,242715,78806,229754,39686,12961,39121
"2016/2/15",自營商,459003,55175,465610,54435,-6607,740,251784,23006,268076,25312,-16292,-2307
"2016/2/15",投信,7508,7538,7988,8374,-480,-836,7988,5715,16758,16083,-8770,-10369
"2016/2/15",外資及陸資,195190,123937,184530,117715,10660,6222,252319,89966,233363,44587,18956,45378
"2016/2/16",自營商,445049,74074,416906,75106,28143,-1032,306802,28271,294842,31567,11960,-3296
"2016/2/16",投信,7930,7238,7746,7350,184,-112,8410,6059,17050,16784,-8640,-10725
"2016/2/16",外資及陸資,227888,140683,219180,136049,8708,4634,266190,97623,238883,46378,27307,51245
"2016/2/17",自營商,399944,58269,398274,56241,1670,2028,160432,14487,149695,21649,10737,-7161
"2016/2/17",投信,3033,2387,3392,3075,-359,-688,8087,6278,13734,17633,-5647,-11355
"2016/2/17",外資及陸資,158210,90585,156082,92349,2128,-1764,178507,77844,110321,25343,68186,52501
"2016/2/18",自營商,283153,40397,282013,39421,1140,976,206965,16960,195173,23268,11792,-6308
"2016/2/18",投信,775,796,1194,1182,-419,-386,8205,6550,14238,18423,-6033,-11874
"2016/2/18",外資及陸資,143468,77443,149062,78526,-5594,-1083,183297,78014,120902,25964,62395,52050
"2016/2/19",自營商,207659,25397,212501,26149,-4842,-752,236342,17711,229323,24779,7019,-7068
"2016/2/19",投信,596,461,967,1034,-371,-573,8280,6397,14498,18877,-6218,-12480
"2016/2/19",外資及陸資,106913,61125,107623,55661,-710,5464,200797,82432,139248,24730,61549,57702
"2016/2/22",自營商,319477,49747,338908,45712,-19431,4035,243477,19875,255951,23018,-12474,-3143
"2016/2/22",投信,1050,966,1233,1372,-183,-406,8138,6457,14653,19326,-6515,-12868
"2016/2/22",外資及陸資,160055,85131,167274,93203,-7219,-8072,200913,75793,146341,26302,54572,49491
"2016/2/23",自營商,256053,30142,237019,28752,19034,1390,268264,22469,261692,24172,6572,-1703
"2016/2/23",投信,663,502,1409,738,-746,-236,8359,6546,15614,19687,-7255,-13141
"2016/2/23",外資及陸資,115494,72562,116093,67576,-599,4986,208466,81361,154597,26765,53869,54596
"2016/2/24",自營商,451209,57420,444869,63024,6340,-5604,220500,19190,199894,26502,20606,-7312
"2016/2/24",投信,1272,1380,2478,2543,-1206,-1163,8426,6724,16941,20911,-8515,-14186
"2016/2/24",外資及陸資,183023,100632,193328,98724,-10305,1908,209951,81803,165937,25707,44014,56096
"2016/2/25",自營商,311163,42822,280113,45816,31050,-2994,274735,19443,223633,29698,51102,-10255
"2016/2/25",投信,1032,684,784,867,248,-183,8754,6702,16520,21245,-7766,-14543
"2016/2/25",外資及陸資,162662,97688,160171,86980,2491,10708,222571,91611,176328,24417,46243,67194
"2016/2/26",自營商,276223,38060,290432,35589,-14209,2471,283215,20393,246436,28245,36779,-7852
"2016/2/26",投信,752,724,1241,1180,-489,-456,8597,6614,17116,21700,-8519,-15086
"2016/2/26",外資及陸資,157582,88852,169060,95498,-11478,-6646,227614,87519,192932,26729,34682,60791
"2016/3/1",自營商,364542,48225,339923,45574,24619,2651,317393,23447,255580,28643,61813,-5196
"2016/3/1",投信,1723,1186,1541,1420,182,-234,8991,6672,17241,22099,-8250,-15427
"2016/3/1",外資及陸資,170939,88791,162474,84639,8465,4152,242666,92043,199259,26559,43407,65484
"2016/3/2",自營商,408591,49731,414600,48498,-6009,1233,256478,23196,221292,27398,35186,-4202
"2016/3/2",投信,540,660,796,1006,-256,-346,9041,6888,17655,22785,-8614,-15897
"2016/3/2",外資及陸資,152172,82436,164668,89998,-12496,-7562,230488,88447,191967,30300,38521,58147
"2016/3/3",自營商,298907,46805,293253,44626,5654,2179,292575,26769,251646,28701,40929,-1932
"2016/3/3",投信,1172,820,1605,2046,-433,-1226,9098,6710,18214,23924,-9116,-17214
"2016/3/3",外資及陸資,146285,86795,142319,81945,3966,4850,237845,92773,195118,29302,42727,63471
"2016/3/4",自營商,261159,39087,265687,38542,-4528,545,306114,28726,269852,30166,36262,-1440
"2016/3/4",投信,1152,794,1122,1478,30,-684,9151,6859,18318,24832,-9167,-17973
"2016/3/4",外資及陸資,138054,80678,146591,80391,-8537,287,244096,93838,209459,29746,34637,64093
"2016/3/7",自營商,315337,49040,319896,48743,-4559,297,321442,29014,289556,30117,31886,-1102
"2016/3/7",投信,2293,3308,2963,4521,-670,-1213,9000,6627,18891,25821,-9891,-19193
"2016/3/7",外資及陸資,146209,86948,152566,87326,-6357,-378,248071,97756,219601,33675,28470,64081
"2016/3/8",自營商,334604,46794,332932,45189,1672,1605,333527,30123,300062,29606,33465,517
"2016/3/8",投信,351,283,1639,2365,-1288,-2082,8801,6478,19971,27779,-11170,-21301
"2016/3/8",外資及陸資,154030,90352,158189,85362,-4159,4990,258110,104167,233083,34348,25027,69819
"2016/3/9",自營商,325771,41941,338488,42277,-12717,-336,280535,26595,264030,26497,16505,98
"2016/3/9",投信,149,196,1050,1698,-901,-1502,8715,6322,20759,29140,-12044,-22818
"2016/3/9",外資及陸資,125487,76228,127749,73859,-2262,2369,255172,105748,230285,33357,24887,72391
"2016/3/10",自營商,293055,42118,275350,45159,17705,-3041,311817,27315,277853,30131,33964,-2816
"2016/3/10",投信,4109,5443,4206,5629,-97,-186,8685,6258,20823,29326,-12138,-23069
"2016/3/10",外資及陸資,144629,85698,158876,85265,-14247,433,258146,103230,247516,30059,10630,73170
"2016/3/11",自營商,327747,49080,329688,45436,-1941,3644,336489,30722,305234,29900,31255,822
"2016/3/11",投信,5661,7621,6030,8766,-369,-1145,8778,6334,21459,30719,-12681,-24385
"2016/3/11",外資及陸資,143343,88472,148099,86960,-4756,1512,265662,104703,259555,29235,6107,75468
"2016/3/14",自營商,287013,50585,286470,50685,543,-100,349037,31324,317264,30602,31773,721
"2016/3/14",投信,10038,10810,9875,10397,163,413,9192,6485,21773,30582,-12581,-24097
"2016/3/14",外資及陸資,141728,95340,143741,105893,-2013,-10553,271001,105015,266699,39450,4302,65565
"2016/3/15",自營商,461570,80095,469427,82611,-7857,-2516,373011,32108,348842,33922,24169,-1814
"2016/3/15",投信,8662,11234,10685,13490,-2023,-2256,9332,6552,23549,32466,-14217,-25914
"2016/3/15",外資及陸資,214070,152998,212075,153022,1995,-24,283598,107716,276819,43320,6779,64396
"2016/3/16",自營商,376181,53126,343677,56586,32504,-3460,163641,17206,150285,26979,13356,-9773
"2016/3/16",投信,1390,1666,1924,2878,-534,-1212,9003,5875,23878,33554,-14875,-27679
"2016/3/16",外資及陸資,123886,85444,116807,71355,7079,14089,146789,98149,99005,22715,47784,75434
"2016/3/17",自營商,335614,52926,347746,50447,-12132,2479,190026,19413,189201,26745,825,-7332
"2016/3/17",投信,954,912,2419,3391,-1465,-2479,9094,5757,25263,36044,-16169,-30287
"2016/3/17",外資及陸資,160216,101926,166622,103915,-6406,-1989,155762,99198,113869,25057,41893,74140
"2016/3/18",自營商,254609,35988,262497,34595,-7888,1393,211979,21899,219128,27945,-7149,-6046
"2016/3/18",投信,798,504,737,894,61,-390,9162,5680,25363,36586,-16201,-30906
"2016/3/18",外資及陸資,123854,74897,126705,74933,-2851,-36,163301,100728,123747,25790,39554,74938
"2016/3/21",自營商,256583,37724,269044,34808,-12461,2916,219932,23836,238404,27064,-18472,-3228
"2016/3/21",投信,829,790,1207,1556,-378,-766,9180,5499,25756,37093,-16576,-31593
"2016/3/21",外資及陸資,125003,71325,134763,74885,-9760,-3560,163219,101270,132956,29167,30263,72103
"2016/3/22",自營商,328520,43724,325806,45611,2714,-1887,247329,25069,262690,30138,-15361,-5069
"2016/3/22",投信,1277,1156,1642,2227,-365,-1071,9420,5502,26382,38184,-16962,-32682
"2016/3/22",外資及陸資,140261,89223,138172,80472,2089,8751,169292,109522,136293,27786,32999,81735
"2016/3/23",自營商,316537,45032,312371,48403,4166,-3371,199027,20845,207170,29496,-8143,-8651
"2016/3/23",投信,756,780,1327,1907,-571,-1127,9488,5290,26919,38958,-17431,-33668
"2016/3/23",外資及陸資,146268,82611,149635,81798,-3367,813,168536,108587,131254,26401,37282,82186
"2016/3/24",自營商,311887,49295,334823,47943,-22936,1352,227868,23375,258589,30586,-30721,-7211
"2016/3/24",投信,918,767,915,1170,3,-403,9629,5198,27087,39280,-17458,-34082
"2016/3/24",外資及陸資,155642,91887,160302,89394,-4660,2493,173440,108577,140444,23926,32996,84651
"2016/3/25",自營商,262543,36922,272084,36192,-9541,730,251314,24110,292099,30697,-40785,-6587
"2016/3/25",投信,701,300,1458,944,-757,-644,8862,5207,27017,39880,-18155,-34673
"2016/3/25",外資及陸資,99908,53639,101822,55648,-1914,-2009,174434,107192,143443,24670,30991,82521
"2016/3/28",自營商,250099,31455,239327,32750,10772,-1295,283568,23648,313373,31494,-29805,-7846
"2016/3/28",投信,350,305,664,903,-314,-598,8924,5143,27336,40356,-18412,-35214
"2016/3/28",外資及陸資,108633,64702,113041,65922,-4408,-1220,175797,106489,149178,25320,26619,81169
"2016/3/29",自營商,380792,49233,394360,53084,-13568,-3851,286656,23882,330317,35441,-43661,-11559
"2016/3/29",投信,1407,1605,1988,2513,-581,-908,9180,5300,27936,41082,-18756,-35782
