日期,身份別,多方交易口數,多方交易契約金額(百萬元),空方交易口數,空方交易契約金額(百萬元),多空交易口數淨額,多空交易契約金額淨額(百萬元),多方未平倉口數,多方未平倉契約金額(百萬元),空方未平倉口數,空方未平倉契約金額(百萬元),多空未平倉口數淨額,多空未平倉契約金額淨額(百萬元)
2019/05/30,投信,1062,2202,32,66,1030,2136,4497,4205,34251,62277,-29754,-58072
2019/05/30,外資及陸資,246431,158986,243676,159853,2755,-867,303212,146770,196076,48748,107136,98022
2019/05/31,自營商,338945,50086,329099,42628,9846,7458,275452,35456,377771,46519,-102319,-11063
2019/05/31,投信,573,1198,354,484,219,714,4497,4240,34032,62113,-29535,-57873
2019/05/31,外資及陸資,271674,168636,275111,165832,-3437,2804,314225,148369,208516,46537,105709,101832
2019/06/03,自營商,349599,45453,345288,44622,4311,831,289771,37527,387769,47788,-97998,-10261
2019/06/03,投信,87,181,2161,4476,-2074,-4295,4528,4311,36137,66578,-31609,-62267
2019/06/03,外資及陸資,266423,170121,267520,169859,-1097,262,324663,142443,219838,40151,104825,102292
2019/06/04,自營商,300107,38071,330970,38176,-30863,-105,292593,35935,421465,46171,-128872,-10236
2019/06/04,投信,86,179,1621,3375,-1535,-3196,4581,4398,37725,69529,-33144,-65131
2019/06/04,外資及陸資,231276,131572,242521,140641,-11245,-9069,328667,137921,235060,45301,93607,92620
2019/06/05,自營商,400653,39697,383814,40631,16839,-934,235600,33524,360431,45234,-124831,-11710
2019/06/05,投信,284,279,2174,4219,-1890,-3940,4617,4489,39651,73812,-35034,-69323
2019/06/05,外資及陸資,238292,137081,232319,135281,5973,1800,307249,144562,199707,49256,107542,95306
2019/06/06,自營商,280031,43499,290961,41410,-10930,2089,266080,36610,401761,46065,-135681,-9455
2019/06/06,投信,142,241,1197,2479,-1055,-2238,4616,4448,40705,75403,-36089,-70955
2019/06/06,外資及陸資,214690,145817,228511,150879,-13821,-5062,315538,141106,221868,51762,93670,89344
2019/06/10,自營商,378834,48568,337914,49551,40920,-983,307877,41937,402664,52556,-94787,-10619
2019/06/10,投信,536,1129,112,191,424,938,4655,4602,40320,75823,-35665,-71221
2019/06/10,外資及陸資,262925,166137,239007,147221,23918,18916,333908,156176,216314,46162,117594,110014
2019/06/11,自營商,362027,42834,350960,40331,11067,2503,328893,44598,412782,52784,-83889,-8186
2019/06/11,投信,1576,3333,0,0,1576,3333,4669,4660,38758,72889,-34089,-68229
2019/06/11,外資及陸資,225431,126495,220848,127179,4583,-684,339991,153828,217872,43911,122119,109917
2019/06/12,自營商,377620,41231,363819,40731,13801,500,261335,43010,354840,50780,-93505,-7770
2019/06/12,投信,1430,2708,201,82,1229,2626,4748,4825,37608,70439,-32860,-65614
2019/06/12,外資及陸資,203639,120468,217189,119034,-13550,1434,315330,152317,203702,40946,111628,111371
2019/06/13,自營商,244348,48712,277858,46432,-33510,2280,272306,43689,399718,49175,-127412,-5486
2019/06/13,投信,715,1496,40,84,675,1412,4734,4760,36919,68565,-32185,-63805
2019/06/13,外資及陸資,197668,141908,224917,157959,-27249,-16051,314210,146928,229825,52271,84385,94657
2019/06/14,自營商,179551,36737,183222,38579,-3671,-1842,286260,47552,417450,54826,-131190,-7274
2019/06/14,投信,7952,15661,6818,13038,1134,2623,4766,4801,35817,65978,-31051,-61177
2019/06/14,外資及陸資,169466,129158,173962,129895,-4496,-737,319782,156941,239893,63091,79889,93850
2019/06/17,自營商,283243,53201,268066,59466,15177,-6265,297968,45310,413296,58861,-115328,-13551
2019/06/17,投信,17167,33573,16797,32274,370,1299,5044,5336,35725,65303,-30681,-59967
2019/06/17,外資及陸資,256336,204086,248416,197078,7920,7008,331969,188124,244144,87215,87825,100909
2019/06/18,自營商,215435,43949,217637,44438,-2202,-489,295968,42028,413400,56058,-117432,-14030
2019/06/18,投信,14845,23913,15306,24497,-461,-584,4980,5163,36122,65783,-31142,-60620
2019/06/18,外資及陸資,179549,168953,188564,172556,-9015,-3603,338705,204884,259895,107472,78810,97412
2019/06/19,自營商,616998,85024,508298,101970,108700,-16946,121413,18496,194010,43160,-72597,-24664
2019/06/19,投信,640,993,1313,2275,-673,-1282,5039,5406,35424,68734,-30385,-63328
2019/06/19,外資及陸資,306493,232177,271948,193227,34545,38950,186784,172552,83686,50599,103098,121953
2019/06/20,自營商,171209,25873,186866,26780,-15657,-907,146234,21285,234515,46965,-88281,-25680
2019/06/20,投信,80,169,2262,4790,-2182,-4621,5067,5484,37634,73495,-32567,-68011
2019/06/20,外資及陸資,145750,116687,157806,113308,-12056,3379,198211,183094,107172,57605,91039,125489
2019/06/21,自營商,249392,31732,258476,34078,-9084,-2346,162224,22878,259551,50854,-97327,-27976
2019/06/21,投信,803,1667,1122,2369,-319,-702,5859,7129,38745,75808,-32886,-68679
2019/06/21,外資及陸資,207817,145048,212383,146861,-4566,-1813,214215,189374,127742,65745,86473,123629
2019/06/24,自營商,229622,27754,229587,25375,35,2379,171322,24287,268562,49911,-97240,-25624
2019/06/24,投信,351,744,53,113,298,631,5892,7222,38480,75503,-32588,-68281
2019/06/24,外資及陸資,170773,112175,173264,122010,-2491,-9835,222066,188800,138084,74664,83982,114136
2019/06/25,自營商,258101,30831,274550,34643,-16449,-3812,174997,23543,288623,52679,-113626,-29136
2019/06/25,投信,105,217,640,1349,-535,-1132,5982,7350,39105,76229,-33123,-68879
2019/06/25,外資及陸資,192324,119343,206449,121538,-14125,-2195,219618,182520,149761,71504,69857,111016
2019/06/26,自營商,322700,33416,336032,30890,-13332,2526,123071,24574,241805,51087,-118734,-26513
2019/06/26,投信,1756,3369,538,813,1218,2556,5838,7014,37743,73114,-31905,-66100
2019/06/26,外資及陸資,202469,114998,211497,125413,-9028,-10415,212564,175733,140492,75491,72072,100242
2019/06/27,自營商,240723,43673,229202,35673,11521,8000,166118,28096,273300,46983,-107182,-18887
2019/06/27,投信,742,1561,569,43,173,1518,5845,7093,37577,72412,-31732,-65319
2019/06/27,外資及陸資,208586,141856,187713,136888,20873,4968,240147,187946,147202,81466,92945,106480
2019/06/28,自營商,168069,29416,190984,31222,-22915,-1806,169431,30054,299218,50645,-129787,-20591
2019/06/28,投信,118,239,1947,3060,-1829,-2821,5905,7182,39466,75052,-33561,-67870
2019/06/28,外資及陸資,175305,109770,181035,108488,-5730,1282,254604,181334,167389,74035,87215,107299
2019/07/01,自營商,337720,40840,301803,40669,35917,171,212682,31918,306585,52997,-93903,-21079
2019/07/01,投信,2582,5541,50,108,2532,5433,6172,7878,37201,71533,-31029,-63655
2019/07/01,外資及陸資,190789,116517,181605,116241,9184,276,275972,192150,179573,82368,96399,109782
2019/07/02,自營商,207638,26537,205699,27455,1939,-918,222615,33558,314607,55471,-91992,-21913
2019/07/02,投信,1388,2972,64,138,1324,2834,6603,8777,36308,69499,-29705,-60722
2019/07/02,外資及陸資,132265,85363,139421,90457,-7156,-5094,265415,182798,176172,78312,89243,104486
2019/07/03,自營商,386231,53591,404815,55088,-18584,-1497,167141,29745,272910,52656,-105769,-22911
2019/07/03,投信,4471,6939,1222,136,3249,6803,6756,8993,33212,62299,-26456,-53306
2019/07/03,外資及陸資,175407,124795,184528,130867,-9121,-6072,242759,170386,158177,73205,84582,97181
2019/07/04,自營商,209053,27911,193759,26408,15294,1503,200569,30861,291038,52415,-90469,-21554
2019/07/04,投信,1482,3174,494,2,988,3172,6821,9182,32289,59649,-25468,-50467
2019/07/04,外資及陸資,142673,94348,132300,90764,10373,3584,254334,170538,159379,69127,94955,101411
2019/07/05,自營商,170142,22720,174948,24074,-4806,-1354,208391,30832,303622,53766,-95231,-22934
2019/07/05,投信,168,339,56,109,112,230,6982,9527,32338,59811,-25356,-50284
2019/07/05,外資及陸資,118087,85900,122396,87315,-4309,-1415,255879,168556,165039,68476,90840,100080
2019/07/08,自營商,275348,41948,282761,41485,-7413,463,214957,31189,317610,53535,-102653,-22346
2019/07/08,投信,584,1242,15,32,569,1210,7060,9636,31847,58465,-24787,-48829
2019/07/08,外資及陸資,198695,133866,210771,137332,-12076,-3466,254063,164240,175290,68143,78773,96097
2019/07/09,自營商,227748,26067,245657,28340,-17909,-2273,231231,32127,351961,56615,-120730,-24488
2019/07/09,投信,304,5,308,5,-4,0,7056,9620,31847,58382,-24791,-48762
2019/07/09,外資及陸資,153792,93910,154638,98687,-846,-4777,255244,164572,177341,73414,77903,91158
2019/07/10,自營商,453053,51068,386661,49302,66392,1766,193617,32651,291926,55719,-98309,-23068
2019/07/10,投信,735,1163,212,43,523,1120,7115,9817,31383,57838,-24268,-48021
2019/07/10,外資及陸資,204141,122718,190784,110818,13357,11900,261538,174881,171430,70985,90108,103896
2019/07/11,自營商,258254,42213,250676,40468,7578,1745,215697,35961,306436,57488,-90739,-21527
2019/07/11,投信,91,158,623,1265,-532,-1107,7040,9769,31840,59263,-24800,-49494
2019/07/11,外資及陸資,196035,131198,193585,128050,2450,3148,276046,180494,183494,72583,92552,107911
2019/07/12,自營商,193946,42368,221535,40472,-27589,1896,221881,37934,340734,57497,-118853,-19563
2019/07/12,投信,4893,9247,4559,8568,334,679,7124,9934,31590,58738,-24466,-48804
2019/07/12,外資及陸資,163826,121747,164833,127286,-1007,-5539,280213,184488,188713,82184,91500,102304
2019/07/15,自營商,368669,63354,375136,61219,-6467,2135,229871,42018,355048,59532,-125177,-17514
2019/07/15,投信,18367,37249,18301,36765,66,484,7199,10082,31599,58577,-24400,-48495
2019/07/15,外資及陸資,244270,210983,254025,214657,-9755,-3674,276012,177527,194222,78509,81790,99018
2019/07/16,自營商,290092,58897,277035,57437,13057,1460,250444,38675,361754,54798,-111310,-16123
2019/07/16,投信,14465,24043,12654,19978,1811,4065,7210,10062,29799,54566,-22589,-44504
2019/07/16,外資及陸資,194713,174258,206277,186858,-11564,-12600,275145,172461,204841,85842,70304,86619
2019/07/17,自營商,421299,58730,439583,69461,-18284,-10731,110081,19549,201252,45872,-91171,-26323
2019/07/17,投信,348,95,352,109,-4,-14,7217,10019,28310,54273,-21093,-44254
2019/07/17,外資及陸資,203645,144496,212048,146475,-8403,-1979,157325,130675,70533,52334,86792,78341
2019/07/18,自營商,161324,21377,166652,23088,-5328,-1711,147850,20139,244393,48035,-96543,-27896
2019/07/18,投信,15,32,706,1490,-691,-1458,6726,8972,28510,54629,-21784,-45657
2019/07/18,外資及陸資,153913,101952,132341,87265,21572,14687,189671,143305,81208,50423,108463,92882
2019/07/19,自營商,291877,41035,272353,42186,19524,-1151,180329,20074,257970,49409,-77641,-29335
2019/07/19,投信,147,297,2144,4600,-1997,-4303,6846,9287,30627,59616,-23781,-50329
2019/07/19,外資及陸資,172179,130986,164448,124935,7731,6051,205684,149633,89548,49850,116136,99783
2019/07/22,自營商,228855,35064,224563,29179,4292,5885,193692,24543,267341,48260,-73649,-23717
2019/07/22,投信,9,19,923,1989,-914,-1970,6826,9291,31521,61854,-24695,-52563
2019/07/22,外資及陸資,148816,107077,144851,95486,3965,11591,215880,161267,95776,49197,120104,112070
2019/07/23,自營商,243740,31163,250047,31057,-6307,106,201505,25464,281486,49126,-79981,-23662
2019/07/23,投信,17,37,107,118,-90,-81,6776,9245,31561,61927,-24785,-52682
2019/07/23,外資及陸資,151709,96145,153402,99652,-1693,-3507,214026,153575,95612,44904,118414,108671
2019/07/24,自營商,285606,28531,296309,30041,-10703,-1510,159031,22612,255996,47887,-96965,-25275
2019/07/24,投信,446,628,259,88,187,540,7057,9855,31655,62001,-24598,-52146
2019/07/24,外資及陸資,143167,89415,151926,91074,-8759,-1659,196790,150561,88941,43483,107849,107078
2019/07/25,自營商,175951,28104,187650,22472,-11699,5632,180791,26308,289526,45947,-108735,-19639
2019/07/25,投信,23,40,214,463,-191,-423,6861,9441,31650,62097,-24789,-52656
2019/07/25,外資及陸資,140222,92950,145895,94435,-5673,-1485,201726,149600,99550,43851,102176,105749
2019/07/26,自營商,124911,18802,145049,20488,-20138,-1686,186801,27617,315900,48822,-129099,-21205
2019/07/26,投信,43,80,1628,496,-1585,-416,6681,9011,33055,61912,-26374,-52901
2019/07/26,外資及陸資,111562,80502,125161,89407,-13599,-8905,199218,143700,110611,47256,88607,96444
2019/07/29,自營商,206143,26994,207907,26838,-1764,156,199343,28934,330131,49905,-130788,-20971
2019/07/29,投信,9,7,10,22,-1,-15,6680,8991,33055,61876,-26375,-52885
2019/07/29,外資及陸資,128033,98640,131108,98955,-3075,-315,204084,147696,118540,51668,85544,96028
2019/07/30,自營商,297167,30084,294497,35896,2670,-5812,202327,24519,330534,51151,-128207,-26632
2019/07/30,投信,210,151,16,25,194,126,6881,9111,33062,61722,-26181,-52611
2019/07/30,外資及陸資,141424,100142,150011,110396,-8587,-10254,208705,145284,131748,59782,76957,85502
2019/07/31,自營商,462809,48544,484632,45414,-21823,3130,174636,21835,283627,45413,-108991,-23578
2019/07/31,投信,254,102,233,53,21,49,6912,9165,33072,61653,-26160,-52488
2019/07/31,外資及陸資,221415,133324,222127,131992,-712,1332,211126,146695,125842,59852,85284,86843
2019/08/01,自營商,275718,37220,289293,35604,-13575,1616,200370,23633,323035,45413,-122665,-21780
2019/08/01,投信,300,639,78,166,222,473,6882,9024,32820,60590,-25938,-51566
2019/08/01,外資及陸資,198715,152901,218558,165928,-19843,-13027,216494,141768,151049,68698,65445,73070
2019/08/02,自營商,473317,58361,492648,57131,-19331,1230,225040,26555,367094,46486,-142054,-19931
2019/08/02,投信,222,9,548,991,-326,-982,6853,8814,33117,60517,-26264,-51703
2019/08/02,外資及陸資,343470,227576,367693,238015,-24223,-10439,230635,145190,189410,83998,41225,61192
2019/08/05,自營商,424467,51831,435949,55820,-11482,-3989,248539,27926,402743,51498,-154204,-23572
2019/08/05,投信,2111,4113,113,155,1998,3958,6867,8770,31133,56065,-24266,-47295
2019/08/05,外資及陸資,321866,215283,318838,211975,3028,3308,253582,149046,205735,85299,47847,63747
2019/08/06,自營商,722731,84774,733351,80084,-10620,4690,271149,30418,435951,49198,-164802,-18780
2019/08/06,投信,859,721,41,46,818,675,6857,8719,30305,55136,-23448,-46417
2019/08/06,外資及陸資,485641,287646,482834,287680,2807,-34,253810,142665,203099,79065,50711,63600
2019/08/07,自營商,531797,53376,544864,52110,-13067,1266,199403,30020,332027,47505,-132624,-17485
2019/08/07,投信,1171,1096,1176,173,-5,923,6847,8712,30300,54279,-23453,-45567
2019/08/07,外資及陸資,320818,183055,313726,173374,7092,9681,235203,149239,174313,75711,60890,73528
2019/08/08,自營商,371430,54966,364974,53631,6456,1335,243965,32587,370125,48922,-126160,-16335
2019/08/08,投信,187,382,9,5,178,377,6976,9061,30251,54642,-23275,-45581
2019/08/08,外資及陸資,343584,228309,328158,224314,15426,3995,270195,151201,193876,72879,76319,78322
2019/08/12,自營商,301058,36270,299916,37406,1142,-1136,264794,33762,389962,51251,-125168,-17489
2019/08/12,投信,507,210,786,68,-279,142,7072,9250,30626,54696,-23554,-45446
2019/08/12,外資及陸資,202913,125776,215393,125723,-12480,53,274704,152469,210865,74119,63839,78350
2019/08/13,自營商,357123,42776,368341,48571,-11218,-5795,267269,32268,403747,55316,-136478,-23048
2019/08/13,投信,116,227,183,368,-67,-141,7070,9159,30691,54326,-23621,-45167
2019/08/13,外資及陸資,246269,151742,239518,148651,6751,3091,277601,151114,206948,70541,70653,80573
2019/08/14,自營商,556004,64071,523797,64590,32207,-519,220783,30751,332118,54590,-111335,-23839
2019/08/14,投信,176,86,1643,2999,-1467,-2913,7052,9198,32140,57651,-25088,-48453
2019/08/14,外資及陸資,354562,193014,368266,189441,-13704,3573,254652,153311,199211,68347,55441,84964
2019/08/15,自營商,317390,51186,326457,55862,-9067,-4676,242903,29379,363336,57542,-120433,-28163
2019/08/15,投信,86,174,1990,3463,-1904,-3289,6889,9042,33882,60188,-26993,-51146
2019/08/15,外資及陸資,300531,209604,316244,208343,-15713,1261,266211,161432,226426,76364,39785,85068
2019/08/16,自營商,401205,67705,388784,64226,12421,3479,264672,26758,372559,51725,-107887,-24967
2019/08/16,投信,7556,14505,6770,12830,786,1675,6922,9206,33129,59235,-26207,-50029
2019/08/16,外資及陸資,379467,275359,375408,271102,4059,4257,277696,161850,230042,71501,47654,90349
2019/08/19,自營商,321207,49952,321377,47989,-170,1963,266365,28903,373865,52176,-107500,-23273
2019/08/19,投信,17870,35085,17805,34837,65,248,6953,9336,33095,59447,-26142,-50111
2019/08/19,外資及陸資,282265,214239,268749,214297,13516,-58,293594,164867,232424,73863,61170,91004
2019/08/20,自營商,326649,51487,303065,56176,23584,-4689,283143,28541,366665,56615,-83522,-28074
2019/08/20,投信,13117,19760,12599,18834,518,926,6942,9356,32566,58748,-25624,-49392
2019/08/20,外資及陸資,237912,186311,236220,179204,1692,7107,295200,172299,232338,73738,62862,98561
2019/08/21,自營商,351510,53124,346439,57411,5071,-4287,142673,19457,202191,43476,-59518,-24019
2019/08/21,投信,684,1000,1969,1592,-1285,-592,6931,9339,32440,59347,-25509,-50008
2019/08/21,外資及陸資,197429,147209,195139,138430,2290,8779,188531,148899,112491,48116,76040,100783
2019/08/22,自營商,227581,35134,250428,33728,-22847,1406,163497,21100,246016,43749,-82519,-22649
2019/08/22,投信,1315,2662,41,86,1274,2576,7046,9473,31281,56838,-24235,-47365
2019/08/22,外資及陸資,181722,121741,181942,133310,-220,-11569,204550,144272,128730,55095,75820,89177
2019/08/23,自營商,168733,22909,173059,23229,-4326,-320,171630,22425,258542,45432,-86912,-23007
2019/08/23,投信,165,345,250,127,-85,218,7206,9835,31526,57075,-24320,-47240
2019/08/23,外資及陸資,164598,114481,165601,110045,-1003,4436,216054,148655,141233,54869,74821,93786
2019/08/26,自營商,361373,48675,376616,52429,-15243,-3754,212112,22713,314264,48871,-102152,-26158
2019/08/26,投信,1322,667,1546,716,-224,-49,7192,9629,31736,56060,-24544,-46431
2019/08/26,外資及陸資,344395,217601,362947,228396,-18552,-10795,217340,146171,161053,64937,56287,81234
2019/08/27,自營商,286115,34865,295026,33615,-8911,1250,224841,24096,335902,49169,-111061,-25073
2019/08/27,投信,42,87,22,36,20,51,7207,9721,31731,56353,-24524,-46632
2019/08/27,外資及陸資,226952,132019,211643,122545,15309,9474,226724,146993,155128,55779,71596,91214
2019/08/28,自營商,363905,42623,349634,41770,14271,853,182698,22345,270937,46857,-88239,-24512
2019/08/28,投信,460,680,1358,48,-898,632,7182,9739,31404,55969,-24222,-46230
2019/08/28,外資及陸資,246562,132546,239227,132106,7335,440,224448,149136,140949,56931,83499,92205
2019/08/29,自營商,186376,25797,181518,26491,4858,-694,214252,23641,297599,48929,-83347,-25288
2019/08/29,投信,1,2,11,11,-10,-9,7171,9746,31403,56062,-24232,-46316
2019/08/29,外資及陸資,181296,124132,176988,114614,4308,9518,243505,156735,155693,54789,87812,101946
2019/08/30,自營商,299817,33777,267051,33111,32766,666,248557,28385,300020,53429,-51463,-25044
2019/08/30,投信,916,1935,500,178,416,1757,7205,9947,31021,55164,-23816,-45217
2019/08/30,外資及陸資,211430,124277,190370,117254,21060,7023,264601,165523,158729,54979,105872,110544
2019/09/02,自營商,290742,34048,302907,32293,-12165,1755,260349,30724,323955,54156,-63606,-23432
2019/09/02,投信,124,263,800,1697,-676,-1434,7219,10002,31711,56758,-24492,-46756
2019/09/02,外資及陸資,190987,98583,194381,94658,-3394,3925,266023,166823,163545,52058,102478,114765
2019/09/03,自營商,323231,36078,342837,37736,-19606,-1658,272023,31705,355152,56630,-83129,-24925
2019/09/03,投信,0,0,226,454,-226,-454,7200,9928,31918,56868,-24718,-46940
2019/09/03,外資及陸資,181580,104103,191456,112584,-9876,-8481,273249,162784,180644,57194,92605,105590
2019/09/04,自營商,428377,44889,381904,46272,46473,-1383,240338,35160,310700,61991,-70362,-26831
2019/09/04,投信,561,942,141,45,420,897,7195,10025,31493,56520,-24298,-46495
2019/09/04,外資及陸資,213080,126810,203282,113173,9798,13637,272584,177446,164894,56927,107690,120519
2019/09/05,自營商,334203,40618,343672,36640,-9469,3978,265493,37581,345301,60699,-79808,-23118
2019/09/05,投信,72,84,787,1689,-715,-1605,6818,9303,31831,57804,-25013,-48501
2019/09/05,外資及陸資,205099,125323,204864,128142,235,-2819,293390,173102,185465,54256,107925,118846
2019/09/06,自營商,230127,28739,229231,27084,896,1655,288668,38474,367775,60026,-79107,-21552
2019/09/06,投信,298,608,10,13,288,595,6812,9331,31537,57390,-24725,-48059
2019/09/06,外資及陸資,179243,104397,154334,97663,24909,6734,312275,177760,181701,51782,130574,125978
2019/09/09,自營商,245496,28000,242272,27829,3224,171,300656,40097,376045,61504,-75389,-21407
2019/09/09,投信,3,6,737,1591,-734,-1585,6776,9276,32235,59036,-25459,-49760
2019/09/09,外資及陸資,147935,97830,159163,95245,-11228,2585,309745,180604,190399,51739,119346,128865
2019/09/10,自營商,254567,32060,267566,31517,-12999,543,300826,40465,388579,61079,-87753,-20614
2019/09/10,投信,0,0,1013,2176,-1013,-2176,6770,9221,33242,60918,-26472,-51697
2019/09/10,外資及陸資,145748,91106,161968,97141,-16220,-6035,303645,174935,200522,52887,103123,122048
2019/09/11,自營商,399286,46909,418526,42709,-19240,4200,248602,41526,327114,58015,-78512,-16489
2019/09/11,投信,164,26,277,125,-113,-99,6761,9232,33310,61183,-26549,-51951
2019/09/11,外資及陸資,202974,125456,207910,126884,-4936,-1428,290798,173689,191295,52637,99503,121052
2019/09/12,自營商,293895,52631,311394,50173,-17499,2458,271626,44209,367565,58371,-95939,-14162
2019/09/12,投信,2676,5666,5087,10875,-2411,-5209,6756,9263,35716,66667,-28960,-57404
2019/09/12,外資及陸資,192707,144388,186940,144836,5767,-448,317446,202502,212179,81240,105267,121262
2019/09/16,自營商,309795,53259,283861,53564,25934,-305,301238,44180,371086,58665,-69848,-14485
2019/09/16,投信,18944,37943,20343,40877,-1399,-2934,6726,9246,37085,69861,-30359,-60615
2019/09/16,外資及陸資,254665,221313,250461,200136,4204,21177,343990,243264,234519,100105,109471,143159
2019/09/17,自營商,261283,49603,282577,48830,-21294,773,310031,51719,399441,65414,-89410,-13695
2019/09/17,投信,18263,31727,18122,31486,141,241,6788,9355,37006,69716,-30218,-60361
2019/09/17,外資及陸資,199161,171819,202791,185057,-3630,-13238,353475,240976,247634,111111,105841,129865
2019/09/18,自營商,425314,58595,405318,64637,19996,-6042,167975,26578,187094,47611,-19119,-21033
2019/09/18,投信,1245,1546,1076,1437,169,109,6949,9754,35398,70303,-28449,-60549
2019/09/18,外資及陸資,193686,137801,173622,126994,20064,10807,200949,171919,106533,47918,94416,124001
2019/09/19,自營商,212595,28506,219236,26396,-6641,2110,211271,28732,236041,47603,-24770,-18871
2019/09/19,投信,1049,2279,723,1570,326,709,6950,9732,35073,69420,-28123,-59688
2019/09/19,外資及陸資,156423,109116,177883,120774,-21460,-11658,215908,170259,142920,58167,72988,112092
2019/09/20,自營商,155167,21493,148058,20579,7109,914,231139,29659,248832,47672,-17693,-18013
2019/09/20,投信,5,11,0,0,5,11,6950,9760,35068,69616,-28118,-59856
2019/09/20,外資及陸資,136877,95391,132172,87555,4705,7836,233669,178129,155976,57882,77693,120247
2019/09/23,自營商,195759,27630,206321,25106,-10562,2524,241583,30552,270633,46046,-29050,-15494
2019/09/23,投信,0,0,768,1564,-768,-1564,6937,9719,35823,71102,-28886,-61383
2019/09/23,外資及陸資,145974,98061,156209,102052,-10235,-3991,239843,175234,172387,59066,67456,116168
2019/09/24,自營商,272477,36782,270791,37163,1686,-381,246279,33799,275300,49676,-29021,-15877
2019/09/24,投信,0,0,812,1771,-812,-1771,6934,9726,36632,72954,-29698,-63228
2019/09/24,外資及陸資,166498,111368,163263,111023,3235,345,247718,178898,177006,62247,70712,116651
2019/09/25,自營商,362725,38960,385985,41494,-23260,-2534,218879,32217,238830,50535,-19951,-18318
2019/09/25,投信,81,0,888,1740,-807,-1740,6508,8755,37013,73350,-30505,-64595
