日期,身份別,多方交易口數,多方交易契約金額(百萬元),空方交易口數,空方交易契約金額(百萬元),多空交易口數淨額,多空交易契約金額淨額(百萬元),多方未平倉口數,多方未平倉契約金額(百萬元),空方未平倉口數,空方未平倉契約金額(百萬元),多空未平倉口數淨額,多空未平倉契約金額淨額(百萬元)
2021/06/01,投信,1086,3722,58,196,1028,3526,21762,62138,21973,66697,-211,-4559
2021/06/01,外資及陸資,516764,305873,519357,308675,-2593,-2802,190065,109419,521981,273584,-331916,-164165
2021/06/02,自營商,369351,49122,368819,53428,532,-4306,251329,140172,214783,53199,36546,86973
2021/06/02,投信,790,2680,66,202,724,2478,22489,64507,21976,66589,513,-2082
2021/06/02,外資及陸資,622571,338670,644160,339718,-21589,-1048,183262,107407,537638,272183,-354376,-164776
2021/06/03,自營商,188030,45892,194838,43791,-6808,2101,258724,142864,229011,53124,29713,89740
2021/06/03,投信,815,2804,305,1047,510,1757,22999,66699,21976,67043,1023,-344
2021/06/03,外資及陸資,473682,347170,477463,350411,-3781,-3241,193571,109378,551821,279362,-358250,-169984
2021/06/04,自營商,156166,35859,166917,37076,-10751,-1217,265520,144057,246825,56083,18695,87974
2021/06/04,投信,763,2612,543,1856,220,756,23644,68453,22401,68035,1243,418
2021/06/04,外資及陸資,413173,332682,427661,345220,-14488,-12538,190666,105628,563389,286509,-372723,-180881
2021/06/07,自營商,365628,69866,370288,68498,-4660,1368,274757,147025,260765,57754,13992,89271
2021/06/07,投信,139,475,55,188,84,287,23772,68836,22445,68131,1327,705
2021/06/07,外資及陸資,767434,499566,765205,496719,2229,2847,193061,106145,563540,283396,-370479,-177251
2021/06/08,自營商,247952,35344,247992,39446,-40,-4102,276687,146660,262570,61534,14117,85126
2021/06/08,投信,65,215,13,38,52,177,23827,69006,22448,68126,1379,880
2021/06/08,外資及陸資,438143,299459,440179,302726,-2036,-3267,192092,103426,564622,284280,-372530,-180854
2021/06/09,自營商,368264,55632,381589,56188,-13325,-556,242042,136256,233050,52383,8992,83873
2021/06/09,投信,129,398,661,2217,-532,-1819,23725,68126,22878,69069,847,-943
2021/06/09,外資及陸資,638156,361672,634869,359269,3287,2403,180055,103672,546678,280558,-366623,-176886
2021/06/10,自營商,233185,57910,230480,53874,2705,4036,259713,143592,249144,54572,10569,89020
2021/06/10,投信,3261,6649,2318,3414,943,3235,23978,69804,22188,67524,1790,2280
2021/06/10,外資及陸資,493594,379784,482496,381182,11098,-1398,192268,101312,547787,281536,-355519,-180224
2021/06/11,自營商,208665,62842,203257,65070,5408,-2228,271344,141039,255160,54021,16184,87018
2021/06/11,投信,21315,68459,21068,67810,247,649,24230,70470,22193,67540,2037,2930
2021/06/11,外資及陸資,491152,369558,485934,366743,5218,2815,204092,106184,554402,285190,-350310,-179006
2021/06/15,自營商,262307,66134,250055,71006,12252,-4872,288325,136358,259682,53382,28643,82976
2021/06/15,投信,22853,67191,22197,64979,656,2212,24534,72000,21841,66838,2693,5162
2021/06/15,外資及陸資,631550,430928,635341,439303,-3791,-8375,214151,110294,568276,300641,-354125,-190347
2021/06/16,自營商,368580,87385,346252,86383,22328,1002,159632,112719,123435,29459,36197,83260
2021/06/16,投信,505,1374,146,432,359,942,24839,72797,21842,66709,2997,6088
2021/06/16,外資及陸資,567874,340535,573453,335532,-5579,5003,91468,88360,411136,267355,-319668,-178995
2021/06/17,自營商,180394,37868,191735,32325,-11341,5543,187073,120137,162168,31072,24905,89065
2021/06/17,投信,1904,345,1501,400,403,-55,26739,73356,23339,67310,3400,6046
2021/06/17,外資及陸資,375857,294723,392620,314041,-16763,-19318,105760,93739,442134,293191,-336374,-199452
2021/06/18,自營商,142565,27817,143838,31485,-1273,-3668,197115,118753,173548,33681,23567,85072
2021/06/18,投信,40,58,1537,408,-1497,-350,26757,73154,24854,67490,1903,5664
2021/06/18,外資及陸資,370320,289031,377559,286339,-7239,2692,108390,89919,452000,286329,-343610,-196410
2021/06/21,自營商,288908,62831,301028,63769,-12120,-938,220712,120648,209543,38271,11169,82377
2021/06/21,投信,1037,228,988,3293,49,-3065,27469,71073,25517,68644,1952,2429
2021/06/21,外資及陸資,595291,440021,609112,442439,-13821,-2418,118258,95163,475725,291137,-357467,-195974
2021/06/22,自營商,260479,43953,238863,51586,21616,-7633,242069,121241,208969,46381,33100,74860
2021/06/22,投信,33,112,102,329,-69,-217,27391,71066,25508,68856,1883,2210
2021/06/22,外資及陸資,474818,318577,471183,316183,3635,2394,120139,88922,473992,282658,-353853,-193736
2021/06/23,自營商,459261,64101,423467,65291,35794,-1190,199710,123520,177429,48595,22281,74925
2021/06/23,投信,1083,3717,15,28,1068,3689,27712,73200,24761,67173,2951,6027
2021/06/23,外資及陸資,543743,364798,538683,366453,5060,-1655,118316,92681,467528,290045,-349212,-197364
2021/06/24,自營商,155588,30941,151697,35164,3891,-4223,218868,122574,192732,51785,26136,70789
2021/06/24,投信,85,295,0,0,85,295,27783,73717,24747,67434,3036,6283
2021/06/24,外資及陸資,324559,259940,332344,260280,-7785,-340,123318,96632,480306,296024,-356988,-199392
2021/06/25,自營商,194643,40705,201956,42434,-7313,-1729,225340,120323,206422,50916,18918,69407
2021/06/25,投信,354,1235,174,604,180,631,27765,74010,24549,67102,3216,6908
2021/06/25,外資及陸資,369918,299741,366793,290139,3125,9602,126193,95126,480122,286561,-353929,-191435
2021/06/28,自營商,159059,26919,169223,30662,-10164,-3743,220395,119759,211577,53874,8818,65885
2021/06/28,投信,426,1028,83,289,343,739,27892,74428,24333,66818,3559,7610
2021/06/28,外資及陸資,318773,229055,324954,232803,-6181,-3748,133080,99402,493226,297140,-360146,-197738
2021/06/29,自營商,229867,41012,239760,37671,-9893,3341,232083,119322,233135,50051,-1052,69271
2021/06/29,投信,19,61,50,175,-31,-114,27861,74318,24333,66827,3528,7491
2021/06/29,外資及陸資,491142,317696,501885,316860,-10743,836,139657,103638,510549,300751,-370892,-197113
2021/06/30,自營商,357244,45747,331704,51632,25540,-5885,202637,119148,202113,55293,524,63855
2021/06/30,投信,670,2346,125,123,545,2223,27965,75727,23892,66018,4073,9709
2021/06/30,外資及陸資,445602,265895,440412,261017,5190,4878,142398,109126,508667,304855,-366269,-195729
2021/07/01,自營商,217267,42596,230453,41496,-13186,1100,227703,117013,240383,52266,-12680,64747
2021/07/01,投信,1011,223,395,1240,616,-1017,27794,74995,23105,66431,4689,8564
2021/07/01,外資及陸資,466183,359746,480008,367894,-13825,-8148,145289,106910,525320,311560,-380031,-204650
2021/07/02,自營商,164522,34494,167443,37726,-2921,-3232,235200,117550,250461,56183,-15261,61367
2021/07/02,投信,12,42,1,4,11,38,27803,75015,23103,66391,4700,8624
2021/07/02,外資及陸資,467253,336188,459739,326994,7514,9194,152605,109580,525104,304653,-372499,-195073
2021/07/05,自營商,238025,42960,235295,51716,2730,-8756,250446,117899,262905,64633,-12459,53266
2021/07/05,投信,972,3381,2,7,970,3374,28227,77483,22557,65382,5670,12101
2021/07/05,外資及陸資,499911,340890,501581,333883,-1670,7007,159475,115468,533665,306798,-374190,-191330
2021/07/06,自營商,196541,34247,207622,32593,-11081,1654,256053,116874,279590,61971,-23537,54903
2021/07/06,投信,2047,1071,131,450,1916,621,28143,77100,20557,64439,7586,12661
2021/07/06,外資及陸資,408315,269210,416479,276125,-8164,-6915,158872,112905,541196,310674,-382324,-197769
2021/07/07,自營商,389516,52126,394485,50840,-4969,1286,214704,115491,233167,59402,-18463,56089
2021/07/07,投信,14,11,463,1623,-449,-1612,27913,76072,20776,65046,7137,11026
2021/07/07,外資及陸資,544773,357975,535632,351637,9141,6338,154108,115503,526555,304869,-372447,-189366
2021/07/08,自營商,207445,44102,213098,44643,-5653,-541,238347,116447,263232,61150,-24885,55297
2021/07/08,投信,66,201,21,75,45,126,27954,76141,20772,65002,7182,11139
2021/07/08,外資及陸資,492208,368232,490667,367304,1541,928,158823,113681,529750,302736,-370927,-189055
2021/07/09,自營商,268120,55026,272561,56738,-4441,-1712,243893,114996,272961,61461,-29068,53535
2021/07/09,投信,0,0,381,1344,-381,-1344,27691,74530,20890,64835,6801,9695
2021/07/09,外資及陸資,508868,442570,517521,450121,-8653,-7551,161226,110629,540806,303871,-379580,-193242
2021/07/12,自營商,273660,55214,266386,59002,7274,-3788,259125,116916,280865,66688,-21740,50228
2021/07/12,投信,689,2454,0,0,689,2454,27940,76122,20450,63876,7490,12246
2021/07/12,外資及陸資,511789,376528,503556,372561,8233,3967,169348,109734,540719,300125,-371371,-190391
2021/07/13,自營商,328003,52906,314051,59833,13952,-6927,283545,116900,291106,72885,-7561,44015
2021/07/13,投信,14,48,11,39,3,9,27941,76343,20448,64054,7493,12289
2021/07/13,外資及陸資,526499,334947,520676,329495,5823,5452,174826,117759,540434,301709,-365608,-183950
2021/07/14,自營商,392820,60051,408776,54280,-15956,5771,219351,114358,236306,64188,-16955,50170
2021/07/14,投信,55,172,1251,4443,-1196,-4271,26745,72099,20448,64084,6297,8015
2021/07/14,外資及陸資,639571,354909,637769,351743,1802,3166,169924,116891,532754,296499,-362830,-179608
2021/07/15,自營商,223110,44229,227396,41841,-4286,2388,240682,118431,261921,65825,-21239,52606
2021/07/15,投信,426,1535,83,134,343,1401,26758,72903,20118,63417,6640,9486
2021/07/15,外資及陸資,398428,303984,397131,305468,1297,-1484,173903,115885,535442,299910,-361539,-184025
2021/07/16,自營商,246407,61877,263553,58293,-17146,3584,241487,119601,279670,64134,-38183,55467
2021/07/16,投信,2514,3897,2770,4962,-256,-1065,26720,72180,20336,63819,6384,8361
2021/07/16,外資及陸資,513762,395041,525765,409862,-12003,-14821,179281,117449,552820,316010,-373539,-198561
2021/07/19,自營商,281528,88794,304567,85579,-23039,3215,238844,121312,300231,63267,-61387,58045
2021/07/19,投信,22635,74536,22771,74956,-136,-420,26732,71255,20484,63377,6248,7878
2021/07/19,外資及陸資,574783,463507,577037,474005,-2254,-10498,184237,101975,554690,310269,-370453,-208294
2021/07/20,自營商,417395,94238,425970,98555,-8575,-4317,250380,119641,320337,66331,-69957,53310
2021/07/20,投信,18792,53907,19679,57001,-887,-3094,26497,69255,21136,64567,5361,4688
2021/07/20,外資及陸資,778597,555122,771831,560621,6766,-5499,197349,101927,561075,311499,-363726,-209572
2021/07/21,自營商,549270,109929,552954,108877,-3684,1052,142049,98564,179258,49596,-37209,48968
2021/07/21,投信,449,1278,608,2062,-159,-784,23586,68449,21285,64858,2301,3591
2021/07/21,外資及陸資,841703,468033,842289,463929,-586,4104,89780,81544,404508,277477,-314728,-195933
2021/07/22,自營商,239546,40393,226450,42952,13096,-2559,188851,100751,212978,54068,-24127,46683
2021/07/22,投信,376,1288,16,56,360,1232,23713,69389,21052,64538,2661,4851
2021/07/22,外資及陸資,502680,380718,499122,376615,3558,4103,113824,88990,424973,281659,-311149,-192669
2021/07/23,自營商,174419,37234,185039,39082,-10620,-1848,198809,101663,233571,56766,-34762,44897
2021/07/23,投信,688,2110,283,985,405,1125,23678,68958,20612,62989,3066,5969
2021/07/23,外資及陸資,471456,336212,477579,339892,-6123,-3680,115459,88183,432746,284957,-317287,-196774
2021/07/26,自營商,226131,43338,247685,39186,-21554,4152,204228,105838,260650,57328,-56422,48510
2021/07/26,投信,83,260,996,3377,-913,-3117,23111,66216,20958,63441,2153,2775
2021/07/26,外資及陸資,453566,312963,459859,314499,-6293,-1536,118566,86894,442140,282215,-323574,-195321
2021/07/27,自營商,282177,41044,265763,49303,16414,-8259,221516,102623,261502,62093,-39986,40530
2021/07/27,投信,59,198,124,420,-65,-222,23048,65859,20960,63331,2088,2528
2021/07/27,外資及陸資,555177,361378,544169,356217,11008,5161,126026,87673,438646,276306,-312620,-188633
2021/07/28,自營商,478089,89170,505991,87875,-27902,1295,168586,98910,219237,57502,-50651,41408
2021/07/28,投信,37,86,1779,6003,-1742,-5917,22420,62956,22075,66372,345,-3416
2021/07/28,外資及陸資,1013982,643127,1010954,633177,3028,9950,113647,82954,428244,259592,-314597,-176638
2021/07/29,自營商,212371,42024,198735,41306,13636,718,198280,102389,235023,59687,-36743,42702
2021/07/29,投信,1145,3959,2,7,1143,3952,22787,65539,21299,65078,1488,461
2021/07/29,外資及陸資,456396,392896,446397,374022,9999,18874,127625,98432,432244,260100,-304619,-161668
2021/07/30,自營商,175912,36465,180321,39404,-4409,-2939,197433,96693,238345,57220,-40912,39473
2021/07/30,投信,222,723,447,1535,-225,-812,22782,64923,21519,65278,1263,-355
2021/07/30,外資及陸資,458201,340796,463028,345133,-4827,-4337,128091,91733,437507,255539,-309416,-163806
2021/08/02,自營商,260275,53773,264104,53959,-3829,-186,203538,97835,248125,57841,-44587,39994
2021/08/02,投信,903,3147,0,0,903,3147,23133,67249,20967,64463,2166,2786
2021/08/02,外資及陸資,497547,403081,491249,404109,6298,-1028,137324,100724,440475,268908,-303151,-168184
2021/08/03,自營商,190198,39892,198638,37604,-8440,2288,209858,99517,262841,57238,-52983,42279
2021/08/03,投信,47,157,79,276,-32,-119,23064,67060,20930,64390,2134,2670
2021/08/03,外資及陸資,451169,299280,456610,297531,-5441,1749,134612,99184,443231,265922,-308619,-166738
2021/08/04,自營商,312728,41893,301225,42104,11503,-211,190308,100643,238331,58329,-48023,42314
2021/08/04,投信,424,1424,7,0,417,1424,23257,68037,20706,63931,2551,4106
2021/08/04,外資及陸資,450943,269078,448709,262845,2234,6233,132222,105357,442005,266811,-309783,-161454
2021/08/05,自營商,109012,21444,120045,22669,-11033,-1225,194986,98104,254043,57178,-59057,40926
2021/08/05,投信,184,639,124,413,60,226,23245,67911,20634,63584,2611,4327
2021/08/05,外資及陸資,306588,197228,328457,214709,-21869,-17481,128626,97529,460281,276172,-331655,-178643
2021/08/06,自營商,190481,46715,195173,45901,-4692,814,202517,98341,266188,56868,-63671,41473
2021/08/06,投信,9,8,464,1618,-455,-1610,23116,67035,20951,64314,2165,2721
2021/08/06,外資及陸資,414804,332020,411010,322591,3794,9429,134771,96464,462629,264545,-327858,-168081
2021/08/09,自營商,220379,47476,220645,49531,-266,-2055,214345,97682,278234,58115,-63889,39567
2021/08/09,投信,94,314,493,1715,-399,-1401,23133,66960,21367,65645,1766,1315
2021/08/09,外資及陸資,453229,338168,443231,328111,9998,10057,141463,98983,459336,256305,-317873,-157322
2021/08/10,自營商,259168,44785,265403,45334,-6235,-549,227155,98955,297258,60179,-70103,38776
2021/08/10,投信,26,70,527,1823,-501,-1753,22990,66038,21725,66477,1265,-439
2021/08/10,外資及陸資,449844,279999,448318,288936,1526,-8937,145152,97088,461499,261761,-316347,-164673
2021/08/11,自營商,456090,62878,468004,63738,-11914,-860,195581,95039,254179,57277,-58598,37762
2021/08/11,投信,132,367,337,1130,-205,-763,23006,65571,21946,66770,1060,-1199
2021/08/11,外資及陸資,626687,378264,623719,391400,2968,-13136,141821,88568,454145,265103,-312324,-176535
2021/08/12,自營商,160692,32076,157729,33719,2963,-1643,207766,94175,263447,58287,-55681,35888
2021/08/12,投信,100,328,68,233,32,95,23038,65606,21946,66713,1092,-1107
2021/08/12,外資及陸資,391848,298390,391908,294520,-60,3870,150834,93962,463215,266722,-312381,-172760
2021/08/13,自營商,250313,56430,256920,57381,-6607,-951,211772,95695,274068,60927,-62296,34768
2021/08/13,投信,3409,6602,3767,7842,-358,-1240,22984,64562,22250,66892,734,-2330
2021/08/13,外資及陸資,523831,396659,519007,402823,4824,-6164,157654,91634,464143,267602,-306489,-175968
2021/08/16,自營商,324943,72070,323563,74001,1380,-1931,226340,92160,287309,59470,-60969,32690
2021/08/16,投信,21435,67204,21740,68176,-305,-972,22858,63363,22429,66639,429,-3276
2021/08/16,外資及陸資,693496,481192,675554,458607,17942,22585,168760,99916,457281,252163,-288521,-152247
2021/08/17,自營商,314396,70109,310982,70640,3414,-531,235542,89659,291228,57680,-55686,31979
2021/08/17,投信,20090,55449,20212,56090,-122,-641,22989,62906,22682,66804,307,-3898
2021/08/17,外資及陸資,627918,429487,626168,425200,1750,4287,176992,101699,463754,247672,-286762,-145973
2021/08/18,自營商,582093,99163,569407,95356,12686,3807,152524,78917,151793,33439,731,45478
2021/08/18,投信,1206,3778,359,961,847,2817,23155,64298,22001,65436,1154,-1138
2021/08/18,外資及陸資,856978,493761,846977,495557,10001,-1796,90357,77397,343030,224304,-252673,-146907
2021/08/19,自營商,349227,57307,346755,63924,2472,-6617,193574,76914,190309,39088,3265,37826
2021/08/19,投信,10,33,1425,4486,-1415,-4453,22662,61432,22923,66994,-261,-5562
2021/08/19,外資及陸資,578807,496568,591032,491286,-12225,5282,111815,80719,376710,217951,-264895,-137232
2021/08/20,自營商,353825,62677,350428,63507,3397,-830,210869,78366,204351,41907,6518,36459
2021/08/20,投信,53,101,285,924,-232,-823,22638,60737,23131,67077,-493,-6340
2021/08/20,外資及陸資,657988,602792,651089,588557,6899,14235,120740,81961,378736,203983,-257996,-122022
2021/08/23,自營商,334515,51597,324054,49568,10461,2029,227822,83304,210532,43728,17290,39576
2021/08/23,投信,1571,5239,9,30,1562,5209,23094,64081,22025,65409,1069,-1328
2021/08/23,外資及陸資,498878,373166,492474,373110,6404,56,136904,92211,388523,218142,-251619,-125931
2021/08/24,自營商,260331,34309,254419,37048,5912,-2739,236644,83180,213378,46094,23266,37086
2021/08/24,投信,263,852,0,0,263,852,23207,64833,21875,65312,1332,-479
2021/08/24,外資及陸資,434486,273616,433808,271861,678,1755,142765,95830,393730,220449,-250965,-124619
2021/08/25,自營商,428381,47854,404638,47950,23743,-96,204852,82263,183114,44992,21738,37271
2021/08/25,投信,659,2169,8,3,651,2166,23420,66208,21437,64531,1983,1677
2021/08/25,外資及陸資,450987,286744,454885,283642,-3898,3102,138029,104193,394709,227322,-256680,-123129
2021/08/26,自營商,226352,46214,246825,40749,-20473,5465,209481,84661,208203,41762,1278,42899
2021/08/26,投信,9,23,126,428,-117,-405,23301,65925,21435,64657,1866,1268
2021/08/26,外資及陸資,420096,374216,424613,375006,-4517,-790,139096,93338,400311,217396,-261215,-124058
2021/08/27,自營商,244216,42144,236099,50599,8117,-8455,222279,81765,212727,46914,9552,34851
2021/08/27,投信,630,2164,921,3164,-291,-1000,22470,63756,20895,63479,1575,277
2021/08/27,外資及陸資,400960,353015,392326,340302,8634,12713,145363,99876,397947,212088,-252584,-112212
2021/08/30,自營商,253690,37269,254074,37246,-384,23,229516,83966,216492,47596,13024,36370
2021/08/30,投信,821,2809,5,17,816,2792,22657,64968,20266,61903,2391,3065
2021/08/30,外資及陸資,348599,277356,360883,283951,-12284,-6595,149368,96787,414242,216714,-264874,-119927
2021/08/31,自營商,334947,54702,340876,56138,-5929,-1436,235381,85750,228054,50525,7327,35225
2021/08/31,投信,591,2062,9,28,582,2034,22723,65652,19750,60532,2973,5120
2021/08/31,外資及陸資,467166,353307,466999,352007,167,1300,156973,116448,421698,235537,-264725,-119089
2021/09/01,自營商,360279,53410,373339,52052,-13060,1358,201458,83181,201413,46470,45,36711
2021/09/01,投信,69,217,50,135,19,82,22730,65777,19738,60559,2992,5218
2021/09/01,外資及陸資,507171,328785,519635,337956,-12464,-9171,147878,113366,423834,241371,-275956,-128005
2021/09/02,自營商,249682,47591,249679,48846,3,-1255,226650,81069,226192,45955,458,35114
2021/09/02,投信,4,14,373,1292,-369,-1278,22585,64705,19962,60807,2623,3898
2021/09/02,外資及陸資,424183,363740,423618,348690,565,15050,148683,111343,424044,223303,-275361,-111960
2021/09/03,自營商,251152,44235,237541,46662,13611,-2427,248900,85243,234807,52140,14093,33103
2021/09/03,投信,352,1232,269,595,83,637,22332,64881,19626,60309,2706,4572
2021/09/03,外資及陸資,405790,323191,405309,335822,481,-12631,155489,110151,430378,236287,-274889,-126136
2021/09/06,自營商,288795,46715,271750,48261,17045,-1546,262391,84546,231098,53022,31293,31524
2021/09/06,投信,29,76,256,888,-227,-812,22311,64771,19832,61007,2479,3764
2021/09/06,外資及陸資,520860,373425,514875,360110,5985,13315,164891,114662,433786,226980,-268895,-112318
2021/09/07,自營商,313006,47837,329384,47918,-16378,-81,266167,86340,251218,54986,14949,31354
2021/09/07,投信,7,18,791,2751,-784,-2733,21532,61797,19837,60781,1695,1016
2021/09/07,外資及陸資,438510,318834,439914,316593,-1404,2241,164907,110240,435209,220006,-270302,-109766
2021/09/08,自營商,495383,68912,518092,67733,-22709,1179,242190,81248,207694,48876,34496,32372
2021/09/08,投信,47,107,865,2960,-818,-2853,21257,60241,20380,62089,877,-1848
2021/09/08,外資及陸資,618395,399937,611034,394096,7361,5841,165728,112853,427213,215347,-261485,-102494
2021/09/09,自營商,247574,56644,250827,54213,-3253,2431,248271,83796,216743,49074,31528,34722
2021/09/09,投信,94,207,838,2771,-744,-2564,20513,57598,20380,62007,133,-4409
2021/09/09,外資及陸資,490860,440099,483048,436447,7812,3652,170997,113976,429167,212953,-258170,-98977
2021/09/10,自營商,250528,56643,244866,55639,5662,1004,260824,89240,223685,53042,37139,36198
2021/09/10,投信,3007,5566,2425,3516,582,2050,20597,58678,19882,61098,715,-2420
2021/09/10,外資及陸資,432470,347868,444635,356196,-12165,-8328,178373,120536,448720,229394,-270347,-108858
2021/09/13,自營商,222739,63789,232881,60559,-10142,3230,262862,95685,235694,56422,27168,39263
2021/09/13,投信,19009,61504,19149,61952,-140,-448,20572,58367,19997,61233,575,-2866
2021/09/13,外資及陸資,469711,389179,478555,398614,-8844,-9435,183333,115727,462545,233470,-279212,-117743
2021/09/14,自營商,275009,62343,253211,66095,21798,-3752,287458,92339,238544,56712,48914,35627
2021/09/14,投信,18843,54057,18624,53630,219,427,20680,58731,19887,61189,793,-2458
2021/09/14,外資及陸資,486067,396991,489001,394173,-2934,2818,188035,121715,470202,236316,-282167,-114601
2021/09/15,自營商,439156,88945,449487,88622,-10331,323,161995,81360,117909,31910,44086,49450
2021/09/15,投信,331,820,1330,4534,-999,-3714,19841,55478,20099,61647,-258,-6169
2021/09/15,外資及陸資,523136,351432,525876,343167,-2740,8265,84255,86107,328978,195123,-244723,-109016
2021/09/16,自營商,164116,34976,171880,33070,-7764,1906,185722,83718,149205,32605,36517,51113
2021/09/16,投信,4,14,317,1067,-313,-1053,19749,54923,20320,62119,-571,-7196
2021/09/16,外資及陸資,276400,233485,299504,248050,-23104,-14565,95274,83947,363104,206903,-267830,-122956
2021/09/17,自營商,229490,42779,218625,47591,10865,-4812,200389,84101,152864,37685,47525,46416
2021/09/17,投信,74,256,0,0,74,256,19801,55244,20298,62199,-497,-6955
2021/09/17,外資及陸資,332167,305021,330545,296511,1622,8510,106853,93773,373070,208675,-266217,-114902
2021/09/22,自營商,377683,67390,426006,59473,-48323,7917,184917,89422,145191,36069,39726,53353
2021/09/22,投信,13,17,1974,6646,-1961,-6629,18540,49736,20998,63159,-2458,-13423
2021/09/22,外資及陸資,453268,354725,466875,367973,-13607,-13248,102615,85549,377581,210890,-274966,-125341
2021/09/23,自營商,188172,39364,176330,40011,11842,-647,209514,91036,158288,37871,51226,53165
2021/09/23,投信,481,1643,49,148,432,1495,18672,50711,20698,62785,-2026,-12074
2021/09/23,外資及陸資,308499,290683,311147,284985,-2648,5698,115342,94720,393034,215555,-277692,-120835
2021/09/24,自營商,180858,35773,173945,38405,6913,-2632,222473,90090,164327,38932,58146,51158
2021/09/24,投信,488,1682,39,134,449,1548,18743,51459,20320,62108,-1577,-10649
2021/09/24,外資及陸資,302517,263514,302337,267876,180,-4362,129239,98786,406721,225532,-277482,-126746
2021/09/27,自營商,190965,38429,192576,36671,-1611,1758,235026,94645,178448,41387,56578,53258
2021/09/27,投信,26,90,11,22,15,68,18748,51630,20310,62237,-1562,-10607
2021/09/27,外資及陸資,316683,253329,322200,264573,-5517,-11244,138261,102440,421335,240840,-283074,-138400
